answer_f1_ci95,answer_f1_max,answer_f1_mean,answer_f1_min,answer_f1_std,avg_reward_ci95,avg_reward_max,avg_reward_mean,avg_reward_min,avg_reward_std,comparison_method,mrr_ci95,mrr_max,mrr_mean,mrr_min,mrr_std,num_seeds,policy_name,recall@10_ci95,recall@10_max,recall@10_mean,recall@10_min,recall@10_std,retriever,reward_improvement_ci95,reward_improvement_max,reward_improvement_mean,reward_improvement_min,reward_improvement_std
0.034085796859601857,0.4915739766559862,0.44103706612170546,0.39090940549956277,0.03888681573740746,0.030246422834863135,0.4320402547239066,0.3815529356225154,0.3365452525680402,0.03450666200763054,retriever_tuned_contextual_bandit,0.003914346437519523,0.08255158730158729,0.07565238095238094,0.07136243386243386,0.004465686082539687,5,retriever_tuned_bandit_policy,0.014983997389808164,0.21666666666666667,0.19133333333333333,0.17333333333333334,0.01709450853994412,bm25,0.01657897059247924,0.015319115715661476,-0.0037796132394410874,-0.03308886056088192,0.01891413532742528
0.022687468034262814,0.46151012097428207,0.43282243150863586,0.39307405512537547,0.02588302079692101,0.027002749845187645,0.4291621512006597,0.3898110616508821,0.34351775849612765,0.030806114404725256,reward_ranker_policy,0.0056772030810113925,0.0851931216931217,0.07595264550264551,0.06932671957671958,0.006476842862863632,5,reward_ranker_policy,0.016961519848042967,0.20666666666666667,0.176,0.15333333333333332,0.019350567031599993,bm25,0.018053416925114425,0.02666226442922007,0.0044785127889256145,-0.026882259789132654,0.020596258913623003
0.030189601012182644,0.5864496800789739,0.5392057257264792,0.4945719069805262,0.03444183677389635,0.03027673142768044,0.6066664402149107,0.5564046358591922,0.520494024172018,0.03454123959632537,reward_selected_rewrite,0.005009928743377234,0.12126984126984126,0.11321243386243388,0.10768783068783068,0.005715582261541631,5,reward_selected,0.014696369922157266,0.2733333333333333,0.24866666666666667,0.23,0.01676636845327905,bm25,0.009467780489201548,0.1843491335307094,0.1710720869972357,0.15896137318742426,0.010801326923418815
0.02944404099829487,0.4790847523407577,0.444105748543174,0.3928408571302136,0.03359126387983577,0.027922074864930348,0.41198314765379745,0.37979750271847557,0.3277943117166989,0.0318549272810319,state_recovery_contextual_bandit,0.004362006287933008,0.08328571428571428,0.07760873015873015,0.07322354497354497,0.004976399274540677,5,state_recovery_bandit_policy,0.010853988514212948,0.2,0.19133333333333333,0.17,0.012382783747337804,bm25,0.009568028307791118,0.008783234210494434,-0.005535046143480954,-0.0172948042206307,0.010915694748399603
0.015484675530357522,0.451665715980248,0.433084241814173,0.4064657666820495,0.017665707701738278,0.012103628056969943,0.4173970129048809,0.3962845537608971,0.38225223757568005,0.013808436280489026,llm_rewrite,0.009009176184002802,0.0931005291005291,0.082755291005291,0.0717579365079365,0.010278127739133888,5,always_llm,0.013610675548586448,0.23333333333333334,0.21600000000000003,0.19666666666666666,0.015527752931802826,dense,0.01320943604990637,-0.08637492884927607,-0.10654484554823769,-0.12714712380895804,0.01506999844491171
0.01632592598462399,0.47248178825512854,0.4444349874028767,0.42472144803085643,0.01862544913124971,0.03261433900641626,0.5022699133586391,0.4649595404999557,0.40250464006669723,0.03720810156100496,rl_selected_rewrite,0.010788727686555545,0.10846428571428571,0.0962547619047619,0.08132010582010582,0.012308330866261348,5,calibrated_recovery_policy,0.01703684895226293,0.24333333333333335,0.22333333333333333,0.19666666666666666,0.01943650631615101,dense,0.01949351404529483,-0.018296956547647156,-0.03786985880917905,-0.07087228212154577,0.022239195166135796
0.017680105137082586,0.47217795504524174,0.44730898109494516,0.41610273937079906,0.02017036578360199,0.020602433257085377,0.5029034354302511,0.4749722547984721,0.4456146288154101,0.023504306767727197,conservative_contextual_bandit,0.011382017568577764,0.10927910052910053,0.0956484126984127,0.08161640211640211,0.012985186226753447,5,conservative_linucb_policy,0.01634639477751048,0.25666666666666665,0.23533333333333334,0.21333333333333335,0.01864880097426581,dense,0.007303837137778394,-0.017663434476035206,-0.027857144510662634,-0.03826656680785542,0.008332589967683667
0.021222931979054574,0.3742254111364186,0.34017910308320015,0.3064443099240495,0.02421220336072458,0.015796988482964815,0.3467703855383513,0.32942809545726476,0.30945496175051795,0.01802201024882174,rule_based_rewrite,0.00843218397119071,0.08423412698412698,0.07614656084656084,0.062484126984126975,0.009619865591003345,5,failure_type_policy,0.019092541883037877,0.2,0.1706666666666667,0.14333333333333334,0.02178174567027272,dense,0.012380411186837642,-0.15384665201724002,-0.17340130385187003,-0.18842703493681437,0.014124204593452967
0.017411058820270917,0.48241069422237304,0.4549534250609614,0.4306095422394409,0.01986342402161891,0.022161390685599282,0.5259528160644178,0.4992093051230733,0.468427090489344,0.025282844922923813,label_retriever_policy,0.009043596275181537,0.10472354497354497,0.09473121693121693,0.08301322751322751,0.010317395934882557,5,label_retriever_policy,0.01554329294440388,0.25,0.23133333333333334,0.21333333333333335,0.017732581437693844,dense,0.006730443764717495,0.003883678543459139,-0.003620094186061444,-0.016023642097246514,0.007678433559514246
0.017161541396349206,0.48146730777335117,0.4576479582104424,0.43873495411793023,0.019578761816792595,0.01779337561925252,0.5107618926109744,0.4868160800870281,0.4622708079872961,0.020299590527467375,q_table_rewrite,0.008715933564840978,0.1087936507936508,0.09691058201058202,0.08612433862433863,0.009943581601202296,5,offline_q_learning,0.015815525424229333,0.24666666666666667,0.22466666666666665,0.20333333333333334,0.018043158136965814,dense,0.004315427549332562,-0.010624743251248639,-0.016013319222106713,-0.021248591909882233,0.004923259873613744
0.01718301331086564,0.5501900386006578,0.5262702308592757,0.4992675678110089,0.019603258072132295,0.011042212477560773,0.6474966704828647,0.6323183217474572,0.6188199251522986,0.012597519245827684,oracle_best_rewrite,0.010016533470763169,0.15456481481481482,0.14374470899470898,0.12897751322751325,0.011427372316085893,5,oracle_best_strategy,0.01573435024962193,0.34,0.31333333333333335,0.2966666666666667,0.01795054935711501,dense,0.01477756639746163,0.14687963292727338,0.12948892243832244,0.11054806311500158,0.01685900153405147
0.014652031140274862,0.4857898884185124,0.4598280578775288,0.44522950575214726,0.016715784509233854,0.019323516057328443,0.5279593443794187,0.5028293993091347,0.47337692218824295,0.02204525279004853,original_query,0.009160841030690068,0.10399735449735449,0.09519074074074074,0.08312433862433863,0.010451154732496037,5,original_only,0.014696369922157271,0.24666666666666667,0.22866666666666666,0.21,0.016766368453279057,dense,0.0,0.0,0.0,0.0,0.0
0.021420566546680918,0.47572122487484686,0.4399650885327649,0.4153600708597246,0.024437674956600233,0.025592975345064405,0.47313925632082193,0.45247752916166145,0.40250464006669723,0.029197771743898034,recovery_ranker_policy,0.009762622664922989,0.10620899470899471,0.09592751322751322,0.08132010582010582,0.011137697917065283,5,recovery_ranker_policy,0.017359498200632928,0.24666666666666667,0.22466666666666665,0.19666666666666666,0.019804601036683935,dense,0.018483538941169067,-0.02747778123476939,-0.05035187014747333,-0.07087228212154577,0.021086964049601288
0.013865383446701006,0.44204967998310435,0.42183563399220486,0.40496283291785007,0.01581833669434887,0.02123034442122042,0.5050733367877649,0.48563873509531774,0.4451146829055775,0.02422065985284811,refined_label_rule_model_policy,0.010800435095513535,0.11718650793650792,0.10387857142857142,0.08825661375661376,0.01232168727558301,5,refined_label_rule_model_policy,0.015598119544782747,0.2866666666666667,0.2666666666666667,0.24,0.017795130420052194,dense,0.020879538707800942,0.01010355363963512,-0.017190664213817035,-0.046512139610557036,0.02382044280075563
0.017411058820270917,0.48241069422237304,0.4549534250609614,0.4306095422394409,0.01986342402161891,0.022161390685599282,0.5259528160644178,0.4992093051230733,0.468427090489344,0.025282844922923813,retriever_tuned_contextual_bandit,0.009043596275181537,0.10472354497354497,0.09473121693121693,0.08301322751322751,0.010317395934882557,5,retriever_tuned_bandit_policy,0.01554329294440388,0.25,0.23133333333333334,0.21333333333333335,0.017732581437693844,dense,0.006730443764717495,0.003883678543459139,-0.003620094186061444,-0.016023642097246514,0.007678433559514246
0.017985477833501747,0.48574402755570634,0.45260522675650144,0.43341644908598187,0.020518750532410996,0.01874926365693043,0.5196948795564813,0.49176246200457,0.46214587302151394,0.021390116359674863,reward_ranker_policy,0.010338776920470246,0.10744047619047618,0.09465449735449735,0.08186375661375661,0.011795004080804802,5,reward_ranker_policy,0.014224073490623804,0.24666666666666667,0.22599999999999998,0.21,0.016227548592850787,dense,0.004679334595548722,-0.0038292796377522374,-0.0110669373045648,-0.017580180411905504,0.0053384235944456265
0.01718301331086564,0.5501900386006578,0.5262702308592757,0.4992675678110089,0.019603258072132295,0.011042212477560773,0.6474966704828647,0.6323183217474572,0.6188199251522986,0.012597519245827684,reward_selected_rewrite,0.010016533470763169,0.15456481481481482,0.14374470899470898,0.12897751322751325,0.011427372316085893,5,reward_selected,0.01573435024962193,0.34,0.31333333333333335,0.2966666666666667,0.01795054935711501,dense,0.01477756639746163,0.14687963292727338,0.12948892243832244,0.11054806311500158,0.01685900153405147
0.012084130927578542,0.46929292295951636,0.44785682741057575,0.4340895315139147,0.013786192960751637,0.019779506831091444,0.47229278162997324,0.4538161214785375,0.41570464161308496,0.022565470324358124,state_recovery_contextual_bandit,0.01004869736564037,0.11115608465608465,0.09737671957671958,0.08279894179894179,0.011464066528007615,5,state_recovery_bandit_policy,0.013642000504976446,0.24,0.22466666666666665,0.20333333333333334,0.015563490039904997,dense,0.013041154889774169,-0.028324255925618082,-0.0490132778305973,-0.0654696924551563,0.014878014713591233
0.019805593559562268,0.4947219238105778,0.4588202302315493,0.4326231451751369,0.022595231394853706,0.017643089176431398,0.38720891291941634,0.36924712468916193,0.3366513143864262,0.020128136087546628,llm_rewrite,0.005942414344706207,0.07613095238095238,0.06961111111111111,0.059126984126984125,0.006779409400629055,5,always_llm,0.012292393311854825,0.19666666666666666,0.18266666666666667,0.16,0.014023789311975083,hybrid,0.019069172521225693,0.05253745722917913,0.018046018197756003,-0.006576849452190214,0.021755084710271277
0.02651282063996807,0.4616330742895547,0.4381354518385138,0.39202677187555474,0.03024717817664698,0.028734874704421876,0.4049987698500256,0.36998842791649145,0.322815881013307,0.0327822107979727,rl_selected_rewrite,0.009158785526830216,0.06715873015873017,0.05831851851851851,0.04081084656084656,0.010448809708843668,5,calibrated_recovery_policy,0.015788513405496904,0.21,0.19066666666666668,0.16333333333333333,0.018012341448141726,hybrid,0.016345960201567526,0.04148845438778239,0.018787321425085508,-0.005616420034904167,0.018648305187862837
0.01725161726035824,0.4492539335458187,0.4269337892329622,0.402706947137369,0.019681524957127404,0.02222098283894909,0.3871744077713177,0.36153265307141913,0.31992886056262665,0.025350830691197156,conservative_contextual_bandit,0.009716079501420054,0.06569973544973545,0.05243253968253968,0.037686507936507935,0.011084599102024239,5,conservative_linucb_policy,0.01660546630212808,0.20333333333333334,0.18133333333333335,0.16,0.01894436298451043,hybrid,0.020661722026195213,0.05027867336882085,0.010331546580013218,-0.008503440485584464,0.023571946419784284
0.023714360519041647,0.3986394306473391,0.356384704799178,0.3249668319611329,0.027054552124242,0.02198731919370226,0.3266539852026623,0.3037074836168409,0.2631628056852536,0.02508425528576741,rule_based_rewrite,0.00699930262506997,0.04950396825396825,0.04316640211640212,0.02928042328042328,0.007985161461606723,5,failure_type_policy,0.01753077294359835,0.17333333333333334,0.15333333333333335,0.12666666666666668,0.02,hybrid,0.02746404987616155,-0.00030977704651352996,-0.04749362287456497,-0.08362640642121305,0.03133238901048057
0.03035499581173001,0.49849479418215786,0.4495046017236189,0.4198148125338626,0.03463052759783149,0.030531577245830156,0.40394144411344046,0.3697803434716477,0.3230059729107119,0.03483198070508268,label_retriever_policy,0.008642982794483275,0.05957539682539682,0.04924047619047619,0.03389153439153439,0.0098603556412376,5,label_retriever_policy,0.01949080694983035,0.19666666666666666,0.16999999999999998,0.14,0.022236106773543877,hybrid,0.02300791014498767,0.03914601281855491,0.018579236980241796,-0.014403026732421246,0.02624859750224463
0.019733422828051364,0.48381739228683157,0.4486675667669311,0.4215676898406472,0.022512895342994384,0.02472197478055583,0.39032848936762077,0.3629528692792232,0.32401581986321304,0.028204089871101165,q_table_rewrite,0.008008367653219712,0.07590079365079365,0.06585846560846562,0.05091798941798942,0.009136354317045785,5,offline_q_learning,0.014955483572552535,0.21,0.18933333333333333,0.16333333333333333,0.017061978522759633,hybrid,0.014146625311034668,0.030669911047115753,0.01175176278781734,-0.005619668604212044,0.01613919175902685
0.019429560330278026,0.5953571865013533,0.5601048970449998,0.5411649875097857,0.02216623350583415,0.028616182118242125,0.6724985638030001,0.6357252112534051,0.5836201410776809,0.0326468002412772,oracle_best_rewrite,0.012218682150847093,0.12621428571428572,0.11806031746031746,0.09339285714285714,0.013939695859570124,5,oracle_best_strategy,0.01784449370409695,0.33666666666666667,0.32199999999999995,0.29,0.02035790864613663,hybrid,0.028009409882568212,0.3273431212680111,0.28452410476199913,0.2526644040225845,0.03195456352401884
0.023911011980850598,0.4663875265280198,0.433005070125669,0.3985024239263898,0.027278902142854,0.025690113119062427,0.3811607859255829,0.3512011064914059,0.3123096775716605,0.02930859147136874,original_query,0.0033245843607085327,0.035595238095238096,0.030757142857142854,0.025411375661375663,0.0037928554221821225,5,original_only,0.01537764033336136,0.14666666666666667,0.12266666666666666,0.1,0.017543596489254354,hybrid,0.0,0.0,0.0,0.0,0.0
0.026906862575360516,0.4616330742895547,0.43747972929001955,0.39202677187555474,0.03069672131619958,0.029390243080381236,0.39893100707207274,0.3679212785229562,0.31674486652055334,0.033529888470905746,recovery_ranker_policy,0.009480630132930046,0.06819047619047619,0.05852486772486772,0.04047751322751322,0.01081598645243084,5,recovery_ranker_policy,0.01683522233625416,0.21,0.19066666666666668,0.16,0.019206480387850576,hybrid,0.017582963430184888,0.04148845438778239,0.016720172031550275,-0.01168743452765779,0.020059541569278718
0.022383417616048035,0.46488094924180806,0.4357937872432164,0.40402500586043755,0.02553614457053556,0.02716863940576037,0.45037201455536574,0.41254319153708563,0.3688343361213115,0.03099536967727535,refined_label_rule_model_policy,0.008369874690665838,0.06942592592592593,0.06032089947089947,0.044316137566137566,0.00954877998545094,5,refined_label_rule_model_policy,0.013293366766925519,0.24,0.22066666666666665,0.2,0.015165750888103095,hybrid,0.014970611907810289,0.08475669207434447,0.06134208504567975,0.04040203507310039,0.017079237699301846
0.015585415856787617,0.4788500997815774,0.44822284693573644,0.4350891013610006,0.017780637404785835,0.03047129459015579,0.39854601799224487,0.37319425217854524,0.31363217123644704,0.034763207176535686,retriever_tuned_contextual_bandit,0.009667504505339944,0.07023809523809522,0.06262962962962962,0.04328306878306878,0.01102918226873755,5,retriever_tuned_bandit_policy,0.021864715360090506,0.21,0.19333333333333333,0.15,0.024944382578492942,hybrid,0.027140768972740276,0.06956468054255993,0.021993145687139316,-0.01480012981176408,0.030963573665645103
0.02249050587622619,0.46719954039705525,0.44107022226852344,0.4039453603989824,0.0256583163202042,0.020348879431748703,0.40367112433331687,0.3830665565710632,0.3472389307157966,0.023215039630274183,reward_ranker_policy,0.006392390237130285,0.05845502645502646,0.053661640211640216,0.04082539682539682,0.007292764851494551,5,reward_ranker_policy,0.009690499356471665,0.19333333333333333,0.18,0.16333333333333333,0.011055415967851331,hybrid,0.016257007455830624,0.060237807664555235,0.031865450079657284,0.013102649354427393,0.01854682335814193
0.019429560330278026,0.5953571865013533,0.5601048970449998,0.5411649875097857,0.02216623350583415,0.028616182118242125,0.6724985638030001,0.6357252112534051,0.5836201410776809,0.0326468002412772,reward_selected_rewrite,0.012218682150847093,0.12621428571428572,0.11806031746031746,0.09339285714285714,0.013939695859570124,5,reward_selected,0.01784449370409695,0.33666666666666667,0.32199999999999995,0.29,0.02035790864613663,hybrid,0.028009409882568212,0.3273431212680111,0.28452410476199913,0.2526644040225845,0.03195456352401884
0.01610524477890871,0.4788500997815774,0.44820506915795866,0.4350891013610006,0.018373684755057882,0.028296180325571536,0.3976446035397541,0.3727001516494447,0.31802198605126186,0.032281725873250046,state_recovery_contextual_bandit,0.009833415711868092,0.07246031746031746,0.06340105820105821,0.04383862433862434,0.011218462236097725,5,state_recovery_bandit_policy,0.0196435072677406,0.20666666666666667,0.19266666666666668,0.15333333333333332,0.022410315085295486,hybrid,0.024568876759062833,0.06480912498700438,0.02149904515803879,-0.010410314996949265,0.02802942783881593
